torque,tool_wear,air_temperature,rotational_speed,process_temperature,type_enc,machine_failure
39.1,147,299.3,1551,309.1,1,0
32.9,171,301.2,1643,309.9,1,0
47.0,210,303.4,1341,311.8,2,1
50.6,220,297.4,1369,308.4,1,1
53.3,212,298.7,1354,309.8,1,1
41.2,155,298.5,1417,309.4,0,0
36.2,10,300.5,1506,311.6,0,0
42.4,48,299.1,1533,308.3,1,0
33.6,143,298.5,1573,309.4,0,0
52.9,218,298.0,1365,308.2,1,1
59.5,160,300.4,1314,311.7,1,0
37.3,102,300.2,1491,311.3,2,0
29.8,142,299.6,1605,309.4,2,0
36.4,26,302.7,1527,312.5,0,0
73.6,49,301.1,1312,310.4,1,1
51.6,12,302.2,1368,310.1,2,1
36.1,5,299.2,1542,310.1,0,0
53.9,110,299.8,1375,310.5,2,0
67.6,194,302.4,1338,311.0,1,1
59.1,88,302.1,1326,310.6,2,1
51.3,201,298.7,1371,309.9,1,0
67.3,67,298.2,1313,307.9,1,1
43.8,70,301.8,1522,310.6,1,0
36.0,44,302.5,1626,311.5,0,0
50.7,12,300.7,1369,310.3,0,0
30.5,45,300.6,1604,311.9,0,0
54.3,165,302.4,1378,310.3,2,1
47.6,140,300.9,1440,310.3,1,0
51.2,174,300.4,1444,311.7,1,0
27.7,130,298.8,1737,308.4,1,0
37.8,206,301.0,1493,310.6,1,1
37.5,119,301.1,1532,310.5,1,0
46.3,251,302.7,1477,312.4,1,1
47.6,67,302.3,1345,311.4,2,0
35.9,197,297.2,1530,307.9,2,0
31.6,145,301.8,1624,311.3,2,0
17.5,5,298.1,2161,307.9,1,0
45.3,233,301.8,1442,309.7,1,1
70.0,62,301.6,1222,310.6,1,0
62.0,199,296.8,1289,308.1,1,1
52.4,202,295.5,1380,305.9,2,0
39.5,146,302.7,1440,311.1,1,0
63.9,20,301.4,1259,309.9,1,1
52.1,213,302.7,1450,312.2,1,1
58.5,55,302.5,1326,310.3,1,1
56.3,203,299.1,1367,310.0,1,1
42.8,197,298.7,1432,308.4,0,0
58.4,189,300.7,1336,311.8,1,1
27.3,163,298.4,1710,309.6,1,1
47.0,164,302.3,1412,311.0,1,0
48.6,111,302.6,1329,311.0,2,1
29.6,47,300.7,1616,310.6,1,0
44.2,97,300.9,1392,310.7,1,0
39.4,26,302.1,1533,311.5,1,0
46.5,147,302.2,1413,311.7,0,0
38.0,168,301.4,1490,310.8,1,0
55.5,101,302.5,1356,310.9,0,1
37.2,192,303.7,1572,312.7,1,0
25.2,34,299.1,1892,308.3,1,0
36.2,103,300.5,1642,309.4,0,0
44.4,207,297.1,1323,308.5,1,1
38.3,39,297.6,1482,308.6,2,0
48.2,65,303.0,1374,311.2,1,1
50.5,38,301.7,1384,310.1,1,0
44.2,16,301.9,1435,311.2,1,0
43.2,225,301.9,1446,309.6,1,0
45.3,155,300.7,1412,309.9,1,0
34.5,205,297.4,1573,308.4,1,0
50.8,94,298.4,1375,308.1,1,0
47.5,76,303.9,1408,313.0,1,0
41.3,85,299.0,1505,310.1,1,0
48.5,203,300.1,1342,311.4,2,0
45.4,177,301.4,1440,310.9,1,0
42.0,29,300.0,1491,309.6,2,0
38.4,172,299.2,1567,310.6,1,0
37.0,194,300.2,1527,309.4,1,0
30.4,218,302.3,1710,310.9,2,1
34.7,181,301.7,1523,310.5,1,0
37.2,189,297.0,1583,307.8,1,0
49.3,93,303.5,1344,311.9,1,1
40.8,157,297.9,1449,308.5,2,0
52.7,66,303.7,1332,311.9,0,1
45.0,19,297.5,1454,308.7,1,0
22.2,53,300.8,1852,311.4,2,0
49.1,131,300.0,1333,310.4,1,0
39.6,202,300.4,1525,309.3,1,0
45.1,97,301.5,1459,311.1,1,0
28.1,15,297.5,1685,308.4,2,0
13.9,205,301.8,2372,310.1,2,1
39.3,31,301.3,1536,310.7,1,0
43.4,52,304.1,1590,313.2,0,0
42.2,58,298.7,1480,308.5,1,0
31.6,62,302.2,1626,311.4,2,0
53.3,212,298.7,1354,309.8,1,1
49.1,226,299.0,1365,310.4,1,1
48.2,166,302.1,1379,310.1,2,1
42.2,14,300.4,1433,311.8,1,0
37.2,128,301.7,1469,311.1,1,0
33.1,39,302.3,1543,311.5,1,0
61.3,207,297.2,1340,308.1,2,1
35.4,70,302.2,1625,311.4,0,0
58.7,213,303.8,1256,313.1,1,1
43.7,142,297.7,1461,309.4,2,0
39.1,53,298.9,1523,310.1,1,0
58.5,176,298.0,1479,308.7,2,1
5.6,213,296.4,2833,307.4,1,1
30.2,53,300.9,1729,310.8,1,0
65.8,75,301.6,1309,310.6,2,1
68.2,187,302.6,1227,311.6,2,1
48.0,73,301.9,1373,310.4,2,1
55.7,201,299.0,1373,309.9,1,1
61.4,19,300.4,1298,310.4,1,0
48.0,181,298.9,1442,310.1,1,0
34.4,228,302.6,1629,311.5,0,1
21.9,221,300.4,1888,309.5,2,0
56.2,146,303.0,1365,311.3,1,1
66.3,42,298.5,1301,308.2,1,1
27.2,110,299.1,1680,308.9,1,0
36.6,129,298.9,1487,310.0,2,0
62.5,200,304.0,1363,312.9,1,1
56.3,203,299.1,1367,310.0,1,1
24.8,196,299.3,1767,308.9,2,0
67.5,208,300.5,1270,311.2,1,1
34.6,177,300.3,1600,309.6,1,0
38.4,185,299.1,1517,310.8,2,0
39.6,162,300.4,1460,311.7,1,0
29.2,195,298.9,1640,310.5,1,0
58.5,176,298.0,1479,308.7,2,1
48.4,130,302.3,1366,310.9,0,1
20.5,111,300.8,1946,309.4,1,0
34.9,68,297.6,1549,309.5,1,0
43.8,112,300.9,1416,312.7,1,0
43.6,189,297.3,1492,308.7,1,0
57.8,195,301.6,1355,310.8,1,1
34.8,215,303.1,1474,311.3,1,0
15.2,146,303.8,2344,312.5,2,0
12.1,102,298.5,2617,309.7,1,1
76.6,3,300.4,1200,311.6,1,1
16.8,27,297.9,2194,309.7,1,0
33.7,212,298.0,1610,308.8,1,0
31.1,178,298.7,1665,309.6,1,0
39.5,26,299.7,1469,310.2,1,0
53.3,212,298.7,1354,309.8,1,1
44.5,135,300.9,1446,310.3,1,0
24.3,174,301.3,1761,310.7,1,0
17.2,196,300.5,2141,311.7,2,0
35.5,88,297.6,1492,308.6,2,0
43.0,61,300.7,1439,309.6,2,0
50.3,97,297.7,1404,308.8,0,0
50.9,5,302.9,1334,312.4,2,0
37.1,121,297.6,1574,308.5,1,0
45.1,208,302.1,1325,310.7,1,1
43.0,100,301.5,1492,310.6,2,0
42.9,12,300.6,1447,309.8,2,0
33.1,156,297.4,1657,308.6,2,0
4.6,143,298.9,2861,309.1,1,1
67.5,20,299.1,1320,308.8,1,1
51.1,147,300.3,1346,311.4,1,0
65.8,75,301.6,1309,310.6,2,1
30.7,34,301.3,1678,311.1,2,0
63.2,45,300.6,1367,309.4,2,1
43.6,240,300.7,1479,309.5,1,0
41.7,16,301.3,1509,310.9,1,0
61.0,182,301.8,1334,309.9,2,1
48.2,65,303.0,1374,311.2,1,1
62.7,142,302.0,1386,309.7,2,1
46.7,194,296.2,1444,307.1,1,0
48.2,46,297.6,1444,308.6,2,0
44.1,192,303.4,1353,311.7,2,1
35.8,26,301.0,1553,311.0,1,0
26.8,146,300.7,1715,312.3,1,0
28.2,14,299.2,1674,308.2,2,0
44.3,68,298.2,1414,308.9,2,0
38.5,28,298.2,1512,308.9,2,0
53.5,78,300.5,1351,311.6,0,0
36.7,3,300.9,1538,310.6,1,0
57.8,195,301.6,1355,310.8,1,1
51.6,12,302.2,1368,310.1,2,1
34.7,142,300.3,1613,311.0,1,0
28.8,174,297.4,1708,308.9,1,0
30.0,122,302.4,1648,311.8,1,0
35.9,174,299.1,1628,310.5,1,0
37.3,207,302.2,1530,311.3,1,1
38.9,209,301.9,1573,310.9,2,0
43.2,133,301.4,1334,310.4,1,0
49.8,222,297.6,1501,309.6,1,1
23.6,122,300.9,1853,311.0,0,0
57.7,33,296.3,1372,307.3,1,0
5.8,215,301.8,2825,310.2,1,1
42.5,198,302.1,1452,310.9,0,0
34.0,126,303.5,1606,313.0,1,0
39.0,137,302.5,1493,311.1,1,0
36.1,76,299.6,1539,309.0,2,0
57.4,40,301.7,1311,310.2,1,1
46.0,234,303.3,1497,311.4,1,1
40.7,87,300.6,1474,309.4,1,0
35.5,171,299.9,1567,309.5,1,0
30.7,129,299.6,1679,311.1,1,0
47.8,34,300.2,1452,311.4,1,0
42.6,23,298.2,1426,308.7,2,0
46.7,29,303.2,1363,311.2,1,1
57.4,40,301.7,1311,310.2,1,1
50.0,218,297.5,1433,308.4,1,0
30.2,41,298.6,1730,309.5,1,0
59.8,169,302.6,1442,311.5,1,1
61.7,102,300.7,1371,312.4,2,0
41.9,115,303.1,1435,312.8,0,0
35.1,129,295.5,1573,306.1,1,0
44.3,214,300.8,1356,311.9,2,0
55.0,145,298.2,1413,309.0,1,0
43.1,149,302.3,1435,311.1,2,0
65.3,192,300.8,1312,309.9,1,1
45.6,156,299.8,1408,309.4,1,0
31.7,46,300.6,1648,310.2,1,0
32.5,2,303.3,1630,311.4,1,0
62.4,106,302.4,1346,310.2,1,1
34.2,114,297.7,1616,308.8,1,0
46.7,210,300.3,1394,309.9,0,1
27.8,44,298.6,1684,309.5,2,0
36.1,0,302.2,1570,311.3,1,0
46.0,234,303.3,1497,311.4,1,1
56.8,187,303.3,1337,311.6,1,1
41.4,199,300.9,1431,309.7,1,0
30.0,161,301.7,1639,311.2,0,0
57.8,27,303.6,1381,312.9,1,0
33.2,94,298.2,1589,308.3,1,0
34.6,14,303.8,1573,312.9,1,0
31.0,209,298.2,1511,307.6,1,1
47.6,101,298.3,1460,310.0,1,0
37.1,164,297.2,1540,307.9,1,0
41.9,215,297.6,1398,308.4,2,0
56.2,8,300.3,1427,311.6,0,0
28.9,149,302.3,1540,311.7,2,0
41.9,92,298.8,1486,308.6,2,0
36.0,74,302.6,1614,310.4,0,0
38.3,87,301.2,1548,312.3,2,0
38.8,114,303.0,1483,312.3,2,0
29.6,108,299.1,1686,308.9,1,0
48.9,238,299.2,1352,310.3,1,1
68.2,172,298.6,1361,308.2,1,1
47.9,131,299.3,1449,309.1,2,0
49.1,179,297.1,1342,307.9,1,0
51.5,0,298.8,1398,308.9,1,0
25.2,148,296.8,1718,307.9,1,0
38.1,194,299.0,1559,308.5,1,0
52.7,178,300.8,1468,310.0,1,0
5.8,215,301.8,2825,310.2,1,1
37.1,84,298.3,1521,309.5,0,0
53.1,212,302.0,1378,310.9,1,1
67.8,197,302.7,1263,310.5,1,1
45.0,40,295.6,1477,306.2,2,0
45.5,16,300.8,1426,311.7,1,0
29.1,201,303.9,1680,313.2,0,0
34.6,65,297.4,1603,308.4,1,0
28.0,5,298.2,1694,309.0,2,0
46.0,109,301.7,1398,309.8,1,0
36.8,210,296.7,1535,308.0,1,0
48.7,85,299.3,1408,308.7,1,0
41.9,221,299.7,1399,309.3,2,1
24.5,73,302.3,1762,310.9,2,0
48.5,78,300.6,1438,310.7,1,1
65.6,0,301.5,1336,310.7,2,1
46.4,16,299.6,1331,309.4,1,0
50.3,231,302.0,1383,310.8,1,1
22.9,68,297.7,1921,307.6,1,0
32.3,39,301.4,1623,310.1,0,0
36.1,208,301.6,1599,310.6,2,0
40.3,71,300.8,1535,312.3,2,0
46.9,19,300.4,1429,310.6,1,0
34.2,114,297.6,1678,308.5,1,0
60.9,187,298.5,1360,309.4,1,1
36.8,162,302.8,1515,312.2,1,0
48.0,73,301.9,1373,310.4,2,1
43.2,92,295.8,1480,306.6,2,0
38.4,31,300.9,1477,310.8,0,0
51.1,193,300.5,1456,311.6,2,0
57.6,197,302.0,1308,309.9,1,1
35.6,114,300.8,1588,312.6,2,0
40.1,87,300.8,1488,311.2,2,0
49.3,41,302.1,1359,310.7,1,1
25.9,154,303.8,1735,312.6,1,0
48.1,32,303.3,1350,311.3,1,1
52.3,218,298.3,1412,308.1,1,1
31.6,93,302.4,1645,310.1,1,0
52.5,213,297.0,1362,308.1,1,1
15.7,11,301.2,2280,310.1,2,0
40.2,194,300.3,1532,309.2,1,0
61.3,207,297.2,1340,308.1,2,1
52.4,90,300.1,1454,311.5,1,0
49.8,12,297.2,1413,308.6,1,0
25.8,72,298.7,1750,308.4,1,0
49.7,41,297.4,1402,308.2,1,0
38.1,140,300.3,1593,309.6,1,0
40.2,143,302.4,1465,311.8,1,0
67.5,208,300.5,1270,311.2,1,1
61.5,61,297.4,1399,308.5,1,1
34.1,91,298.2,1643,309.0,1,0
49.0,194,300.3,1390,311.9,0,0
37.7,60,295.8,1514,306.5,2,0
38.9,94,299.3,1536,308.7,1,0
32.0,169,300.4,1530,311.2,1,0
47.9,33,301.3,1381,310.8,1,0
57.4,40,301.7,1311,310.2,1,1
32.2,70,302.6,1674,312.0,1,0
57.9,70,297.8,1310,307.8,2,0
32.8,57,301.2,1573,311.0,1,0
13.5,111,300.6,2496,309.4,1,0
68.0,114,302.6,1284,311.0,1,1
61.0,182,301.8,1334,309.9,2,1
47.5,166,302.7,1447,312.2,1,0
49.9,0,300.7,1461,309.5,1,0
59.1,91,300.8,1465,312.4,1,1
19.2,174,302.6,2041,311.6,2,0
49.2,8,299.5,1415,309.1,1,0
26.2,189,298.7,1686,309.6,2,0
56.8,194,303.7,1359,312.7,1,1
37.4,37,299.4,1552,309.2,1,0
34.4,57,300.7,1662,310.3,1,0
57.8,96,298.4,1335,310.1,2,0
43.9,55,300.7,1519,310.8,1,0
41.7,148,296.7,1474,307.6,1,0
44.2,49,301.8,1461,310.7,1,0
28.6,206,299.0,1706,308.7,1,0
43.4,0,300.8,1458,310.3,2,0
36.1,70,297.3,1554,308.8,1,0
55.6,108,299.1,1373,310.1,1,0
65.2,136,300.3,1381,311.2,2,1
46.3,203,298.5,1385,309.5,1,1
29.5,0,300.3,1704,310.3,1,0
32.3,194,299.6,1630,309.1,0,0
55.6,128,297.5,1375,308.5,1,0
15.8,133,302.0,2197,310.5,1,0
31.1,31,300.2,1639,311.5,1,0
59.0,95,301.2,1378,312.4,1,0
49.5,200,298.7,1423,309.1,2,0
35.1,60,296.6,1557,307.5,1,0
51.2,63,300.7,1369,310.9,2,0
59.9,205,303.8,1365,313.0,1,1
46.7,116,298.0,1472,307.6,2,0
37.9,124,301.1,1430,312.4,1,0
34.1,93,301.8,1548,310.5,1,0
52.0,154,302.6,1331,310.9,1,1
36.3,62,299.6,1554,311.0,1,0
29.7,125,302.4,1666,310.4,1,0
75.4,172,297.2,1326,307.9,1,1
66.7,205,302.3,1333,311.4,1,1
53.8,246,302.8,1411,312.4,0,1
50.2,222,300.7,1399,311.9,1,1
23.2,70,302.2,1832,311.0,1,0
31.1,113,300.4,1740,309.7,1,0
52.2,40,302.8,1312,310.9,1,1
47.9,206,298.8,1461,308.9,1,0
37.7,73,302.9,1467,311.2,2,0
42.3,180,299.7,1616,311.2,2,0
49.8,222,297.6,1501,309.6,1,1
41.0,51,298.8,1504,310.2,1,0
25.6,200,297.8,1871,308.9,1,1
68.6,85,301.9,1331,310.6,1,1
42.2,83,298.8,1444,308.5,1,0
47.1,105,298.3,1419,310.0,0,0
46.3,203,298.5,1385,309.5,1,1
44.4,24,298.9,1533,310.4,2,0
38.6,16,301.4,1610,310.4,0,0
57.1,202,296.9,1400,307.8,1,1
13.8,29,297.5,2448,308.2,2,0
53.8,67,300.7,1420,312.3,1,0
54.0,26,300.1,1334,311.5,1,0
55.4,114,298.3,1330,307.8,2,0
39.4,199,301.4,1559,310.4,1,0
38.2,85,297.6,1443,308.5,2,0
38.3,60,297.7,1477,309.1,1,0
53.0,17,302.2,1397,311.4,1,0
41.4,168,299.6,1453,309.5,1,0
58.8,195,299.5,1390,309.4,1,1
53.0,35,300.7,1348,311.3,2,0
47.7,20,301.9,1419,310.9,2,1
36.9,206,297.3,1642,308.1,1,0
37.7,43,298.5,1548,309.4,1,0
31.0,209,298.2,1511,307.6,1,1
34.5,102,301.6,1593,310.5,1,0
44.0,97,300.7,1506,310.8,2,0
34.4,194,297.3,1568,308.1,1,0
67.8,197,302.7,1263,310.5,1,1
40.2,155,303.6,1498,312.6,0,0
32.7,138,301.0,1588,309.6,2,0
50.9,26,298.0,1483,307.8,2,0
41.1,53,301.2,1527,310.7,2,0
37.9,192,302.4,1541,311.9,1,0
52.4,37,297.2,1437,308.6,1,0
35.8,206,296.9,1549,307.8,0,1
61.3,202,300.5,1296,311.1,2,1
40.4,152,302.4,1521,310.7,2,0
47.2,69,297.4,1475,308.5,1,0
37.0,77,302.7,1501,312.0,1,0
51.1,188,299.1,1309,310.7,1,0
49.3,41,302.1,1359,310.7,1,1
71.6,31,297.9,1336,309.8,1,1
44.3,163,297.2,1518,308.5,1,0
36.0,197,299.4,1544,309.3,1,0
43.7,8,297.8,1543,307.8,2,0
35.2,196,300.3,1650,309.2,1,0
42.9,122,297.3,1456,308.6,2,0
71.8,149,300.2,1255,311.0,1,1
53.3,104,301.4,1347,310.6,1,0
39.3,56,297.7,1563,309.1,1,0
42.6,116,297.6,1452,308.5,1,0
52.3,12,298.3,1378,309.4,1,0
27.3,163,298.4,1710,309.6,1,1
29.0,209,302.7,1725,310.5,1,0
43.7,152,302.3,1442,311.0,1,0
41.7,35,298.0,1558,309.2,2,0
43.0,119,297.6,1475,308.8,1,0
48.9,187,298.7,1423,309.2,2,0
31.6,124,300.1,1569,309.4,2,0
38.9,160,299.2,1463,310.3,1,0
32.3,170,300.7,1721,310.1,1,0
60.9,187,298.5,1360,309.4,1,1
51.0,42,302.8,1458,312.2,1,0
19.2,150,298.1,2066,307.6,2,0
48.6,75,297.4,1486,308.5,1,0
37.2,195,303.9,1491,313.1,1,0
58.2,110,302.0,1336,310.4,1,1
46.7,29,303.2,1363,311.2,1,1
33.3,40,298.1,1698,307.9,1,0
56.2,146,303.0,1365,311.3,1,1
38.0,46,300.1,1625,309.6,2,0
9.7,143,301.0,2710,312.2,2,1
63.5,143,301.0,1352,311.6,1,0
27.7,44,301.1,1850,310.2,2,0
36.6,190,298.0,1552,308.1,2,0
45.9,50,302.4,1485,310.2,2,0
54.8,145,297.5,1369,308.4,2,0
67.5,208,300.5,1270,311.2,1,1
65.5,229,301.7,1298,309.5,1,1
30.3,178,300.3,1699,309.1,1,0
27.5,126,301.9,1724,309.8,0,0
16.2,218,298.6,2271,309.8,1,1
42.3,207,298.8,1507,308.6,2,0
58.2,57,298.1,1425,307.9,1,0
38.2,198,298.4,1416,308.0,2,1
35.0,183,297.4,1463,309.1,2,0
11.4,71,303.7,2663,312.0,2,1
38.1,88,297.2,1398,308.7,2,0
34.5,168,299.0,1635,310.3,2,0
53.3,212,298.7,1354,309.8,1,1
54.6,226,303.2,1238,311.4,1,1
40.7,31,295.5,1488,306.1,1,0
71.8,149,300.2,1255,311.0,1,1
53.0,208,303.4,1401,311.8,1,1
62.8,22,301.9,1286,310.4,1,1
39.1,108,297.7,1530,308.9,2,0
27.7,203,299.7,1691,309.2,0,0
37.4,88,296.6,1542,307.6,1,0
19.8,203,300.7,1996,309.6,2,1
28.3,175,303.4,1693,311.8,0,0
51.1,7,295.6,1419,306.0,1,0
38.2,45,303.4,1561,312.2,2,0
30.5,22,298.1,1676,308.5,1,0
44.6,96,300.4,1441,311.5,1,0
13.4,170,300.7,2478,311.1,1,1
56.6,39,301.2,1295,310.1,2,0
36.9,131,300.4,1467,309.7,1,0
51.2,163,302.4,1374,310.3,1,1
52.9,80,303.5,1397,312.0,0,0
42.7,221,303.1,1494,311.3,0,0
56.9,97,302.5,1330,310.9,1,1
64.2,0,297.8,1403,309.0,1,1
46.7,29,303.2,1363,311.2,1,1
54.5,30,303.5,1366,312.0,1,1
27.5,130,298.8,1753,309.8,1,0
34.4,9,298.9,1660,308.3,1,0
33.9,70,298.6,1580,309.5,2,0
48.4,36,300.1,1420,309.7,2,0
26.3,5,297.9,1824,307.3,1,0
55.2,20,302.7,1305,310.4,0,1
39.6,105,300.0,1372,309.8,1,0
28.9,192,304.2,1735,313.4,1,0
27.0,223,302.5,1674,311.4,1,0
60.4,12,297.3,1398,308.5,1,0
60.7,216,298.4,1282,308.2,1,1
52.6,123,303.8,1368,312.5,1,0
53.8,137,298.2,1388,308.4,1,0
36.0,168,297.9,1468,308.6,1,0
36.1,225,297.9,1604,307.4,0,1
43.0,137,301.3,1438,311.1,2,0
21.4,41,298.2,1988,308.2,1,0
21.7,72,295.9,1892,306.4,1,0
62.7,142,302.0,1386,309.7,2,1
31.1,191,297.2,1765,308.0,2,0
37.8,206,301.0,1493,310.6,1,1
46.7,206,300.5,1540,310.6,1,0
31.4,149,299.4,1585,310.8,0,0
22.4,197,302.4,1887,311.1,2,0
38.3,134,297.8,1622,308.4,1,0
43.4,114,298.9,1546,308.7,1,0
65.6,0,301.5,1336,310.7,2,1
52.1,213,302.7,1450,312.2,1,1
55.5,102,298.3,1348,308.9,1,0
11.4,26,303.6,2659,312.8,2,1
63.6,137,301.9,1291,311.0,0,0
35.9,215,303.4,1521,312.0,1,1
30.9,79,302.9,1679,312.5,2,0
44.2,115,303.0,1359,311.0,1,1
37.0,50,300.6,1588,309.6,2,0
48.9,228,299.2,1515,309.0,1,1
58.4,189,300.7,1336,311.8,1,1
42.8,148,302.6,1520,311.0,1,0
47.3,47,298.5,1367,308.7,2,0
39.0,47,300.8,1482,310.5,1,0
65.2,209,299.6,1229,310.9,1,1
51.8,216,301.6,1380,310.7,1,1
39.6,96,302.2,1476,311.1,0,0
32.0,173,300.3,1572,309.2,1,0
33.5,154,299.0,1623,308.5,0,0
65.9,203,298.7,1181,309.8,1,1
28.9,174,297.3,1664,308.5,2,0
37.8,206,301.0,1493,310.6,1,1
34.6,163,302.2,1570,310.6,2,0
68.3,24,296.3,1319,307.2,2,1
52.9,86,303.6,1309,312.0,1,1
52.4,57,300.3,1326,309.6,1,0
28.4,66,302.8,1694,312.5,1,0
35.5,0,298.7,1530,309.8,1,0
55.5,101,302.5,1356,310.9,0,1
37.8,206,301.0,1493,310.6,1,1
41.3,62,302.3,1418,311.4,2,0
42.0,181,302.6,1445,312.1,2,0
40.2,150,303.7,1564,312.7,0,0
35.8,195,297.7,1518,307.2,1,0
46.7,59,298.8,1477,309.8,2,0
51.2,6,302.7,1349,310.6,2,1
49.5,3,301.2,1498,311.5,2,0
74.5,194,298.8,1243,310.1,2,1
26.9,130,298.5,1861,309.6,1,0
45.4,192,298.8,1483,310.1,0,0
40.4,126,302.4,1475,311.4,1,0
36.2,172,299.7,1512,309.6,1,0
44.3,208,301.7,1441,311.0,1,1
34.1,129,302.3,1614,311.3,1,0
32.4,194,298.4,1610,309.2,1,0
31.1,158,298.9,1654,310.2,1,0
12.2,17,300.5,2633,310.5,1,1
37.4,109,299.2,1503,308.8,2,0
37.8,206,301.0,1493,310.6,1,1
43.0,26,299.2,1410,308.3,1,0
65.2,136,300.3,1381,311.2,2,1
55.6,79,302.0,1212,310.4,2,1
47.3,49,298.0,1430,307.7,1,0
62.3,142,295.6,1256,306.1,0,0
51.2,163,302.4,1374,310.3,1,1
70.0,139,302.4,1290,311.9,1,1
50.3,101,300.4,1413,309.3,1,0
12.1,102,298.5,2617,309.7,1,1
37.4,96,300.9,1457,311.1,1,0
38.6,38,301.8,1576,310.8,1,0
68.3,24,296.3,1319,307.2,2,1
52.5,150,298.1,1448,309.1,2,0
45.1,6,302.1,1355,310.0,2,1
43.6,127,300.2,1432,311.5,0,0
61.9,42,299.2,1370,310.6,1,0
65.9,203,298.7,1181,309.8,1,1
56.2,208,302.3,1369,311.8,1,1
58.7,213,303.8,1256,313.1,1,1
46.7,210,300.3,1394,309.9,0,1
39.8,0,300.6,1553,311.7,1,0
52.6,21,300.6,1341,310.2,1,0
20.3,159,297.1,1980,307.9,2,0
46.0,86,302.3,1372,311.4,0,0
58.4,189,300.7,1336,311.8,1,1
68.3,24,296.3,1319,307.2,2,1
32.3,7,300.4,1636,311.8,1,0
55.8,65,298.0,1254,308.6,2,0
56.2,127,300.1,1349,309.4,2,0
37.5,111,299.3,1440,309.2,2,0
31.0,180,298.9,1623,308.6,0,0
43.2,13,301.4,1427,311.0,2,0
40.1,81,295.7,1387,306.4,2,0
44.2,63,298.6,1450,309.5,1,0
42.8,92,303.4,1479,312.3,1,0
29.8,17,304.3,1590,313.5,1,0
30.3,96,300.7,1720,310.6,1,0
50.3,196,300.1,1443,309.3,2,0
36.0,169,296.1,1485,307.1,2,0
46.1,148,302.4,1349,310.9,1,1
27.7,176,300.9,1686,310.6,0,0
50.4,220,299.2,1378,308.5,1,1
32.4,204,301.7,1594,310.8,2,0
49.0,165,299.3,1442,308.8,2,0
47.3,62,302.7,1453,312.4,1,0
57.1,124,298.7,1254,309.6,2,0
46.9,116,299.6,1498,310.8,1,0
72.0,151,297.5,1334,308.1,2,1
61.4,64,299.1,1389,310.5,1,0
40.8,139,298.4,1549,309.3,1,0
36.4,12,302.4,1545,312.0,1,0
26.0,135,301.4,1800,311.1,1,0
39.6,99,298.0,1536,308.7,0,0
49.0,13,298.9,1396,309.8,1,0
57.3,204,301.0,1379,310.5,1,1
46.6,54,297.6,1475,308.7,2,0
35.6,41,302.3,1565,311.5,1,0
32.6,10,298.4,1612,308.2,0,0
14.6,149,295.7,2270,306.2,1,1
38.0,29,297.8,1393,307.7,1,0
39.4,2,302.0,1532,309.8,1,0
11.4,71,303.7,2663,312.0,2,1
54.4,85,300.8,1430,311.2,1,0
61.8,209,300.7,1416,310.4,1,1
49.2,149,298.5,1363,308.0,2,0
38.5,101,300.3,1526,311.4,1,0
42.3,38,303.8,1499,313.0,1,0
69.6,62,299.9,1288,310.2,1,1
46.4,82,302.9,1394,312.6,2,0
30.5,163,303.7,1671,312.6,2,0
48.4,151,300.7,1406,309.8,1,0
54.0,44,303.4,1307,311.4,2,1
48.1,0,297.6,1442,309.2,2,0
59.9,205,303.8,1365,313.0,1,1
41.5,108,297.3,1461,308.3,0,0
24.2,77,300.7,1807,310.2,1,0
47.7,101,298.8,1453,309.7,2,0
35.8,136,302.4,1577,310.1,2,0
66.3,42,298.5,1301,308.2,1,1
26.8,27,298.1,1736,308.2,2,0
41.4,152,298.8,1487,310.0,1,0
33.1,209,300.4,1553,311.8,2,1
38.1,135,296.9,1557,307.8,1,0
41.8,125,301.8,1399,311.1,2,0
28.9,150,299.2,1742,308.5,2,0
55.0,12,302.9,1357,312.5,0,0
51.8,216,301.6,1380,310.7,1,1
44.9,80,298.8,1484,310.0,2,0
28.7,51,300.0,1738,309.6,1,0
42.8,21,299.1,1451,308.3,0,0
32.2,84,297.4,1638,308.5,2,0
26.7,118,298.5,1692,309.3,2,0
50.9,36,302.3,1353,310.1,1,1
9.3,18,296.9,2721,307.5,1,1
67.3,67,298.2,1313,307.9,1,1
29.1,71,298.0,1757,308.8,1,0
40.3,101,299.8,1431,309.7,1,0
34.9,76,300.6,1556,311.7,1,0
14.6,149,295.7,2270,306.2,1,1
30.5,217,300.6,1648,310.3,1,1
44.5,113,302.2,1449,311.5,2,0
30.1,220,301.8,1732,309.5,2,0
32.1,150,300.0,1610,309.2,1,0
33.1,209,300.4,1553,311.8,2,1
39.4,98,301.0,1429,310.5,1,0
44.6,116,299.8,1423,310.6,0,0
46.6,35,301.8,1456,310.8,1,0
62.5,200,304.0,1363,312.9,1,1
42.1,57,297.6,1526,308.6,1,0
32.3,2,301.6,1602,310.5,0,0
14.4,171,297.6,2384,308.6,1,0
58.8,35,298.3,1339,309.0,1,0
56.6,115,304.1,1374,313.4,1,0
39.1,36,298.6,1566,308.8,0,0
31.0,45,297.5,1747,308.4,1,0
56.4,202,297.0,1385,307.8,1,1
30.2,214,298.9,1696,310.2,1,0
28.9,179,299.7,1685,309.2,2,1
62.7,142,302.0,1386,309.7,2,1
70.5,234,302.8,1262,312.3,2,1
